"Bacteria","Climate_Variable","Lag_Years","x_value","Density","Scaled_Density"
"3GCR-Ec","Humidity",2,35.6237591930794,1.61390447122429e-05,0.000116010019319185
"3GCR-Ec","Humidity",2,35.7583676435599,1.54338877983512e-05,0.00011094123931007
"3GCR-Ec","Humidity",2,35.8929760940404,1.51186607284109e-05,0.000108675337013761
"3GCR-Ec","Humidity",2,36.0275845445209,1.51779504732724e-05,0.000109101521126231
"3GCR-Ec","Humidity",2,36.1621929950013,1.56123087085249e-05,0.000112223757179327
"3GCR-Ec","Humidity",2,36.2968014454818,1.64239743873056e-05,0.000118058139124166
"3GCR-Ec","Humidity",2,36.4314098959623,1.7706731550309e-05,0.000127278801555875
"3GCR-Ec","Humidity",2,36.5660183464427,1.9419744247669e-05,0.000139592209174357
"3GCR-Ec","Humidity",2,36.7006267969232,2.15393414985138e-05,0.000154828211205683
"3GCR-Ec","Humidity",2,36.8352352474037,2.40768758038546e-05,0.000173068411232043
"3GCR-Ec","Humidity",2,36.9698436978842,2.70445427593449e-05,0.000194400473133958
"3GCR-Ec","Humidity",2,37.1044521483646,3.05372800988871e-05,0.000219506824436755
"3GCR-Ec","Humidity",2,37.2390605988451,3.45616613415385e-05,0.000248434716640536
"3GCR-Ec","Humidity",2,37.3736690493256,3.90676055193455e-05,0.000280824159785335
"3GCR-Ec","Humidity",2,37.5082774998061,4.40666457076643e-05,0.000316758055450442
"3GCR-Ec","Humidity",2,37.6428859502865,4.95691277331576e-05,0.000356310771082781
"3GCR-Ec","Humidity",2,37.777494400767,5.56487076043641e-05,0.000400011757782209
"3GCR-Ec","Humidity",2,37.9121028512475,6.23482172889212e-05,0.000448168898541906
"3GCR-Ec","Humidity",2,38.0467113017279,6.95675101897062e-05,0.000500062323699567
"3GCR-Ec","Humidity",2,38.1813197522084,7.73016105093175e-05,0.000555656266432373
"3GCR-Ec","Humidity",2,38.3159282026889,8.55421336217817e-05,0.000614890456715764
"3GCR-Ec","Humidity",2,38.4505366531694,9.43108436462981e-05,0.000677921338498798
"3GCR-Ec","Humidity",2,38.5851451036498,0.000103655731988962,0.000745093881638586
"3GCR-Ec","Humidity",2,38.7197535541303,0.000113426604778295,0.000815328468707788
"3GCR-Ec","Humidity",2,38.8543620046108,0.000123589002014621,0.000888377395749984
"3GCR-Ec","Humidity",2,38.9889704550913,0.000134104408964122,0.00096396381273508
"3GCR-Ec","Humidity",2,39.1235789055717,0.000144935236158372,0.00104181752058772
"3GCR-Ec","Humidity",2,39.2581873560522,0.000156072134357847,0.00112187131548779
"3GCR-Ec","Humidity",2,39.3927958065327,0.00016736593986682,0.00120305298507504
"3GCR-Ec","Humidity",2,39.5274042570131,0.000178756909110224,0.00128493308303331
"3GCR-Ec","Humidity",2,39.6620127074936,0.000190183869802357,0.0013670718932473
"3GCR-Ec","Humidity",2,39.7966211579741,0.000201584377175558,0.00144902055279902
"3GCR-Ec","Humidity",2,39.9312296084546,0.000212836498981626,0.00152990259330254
"3GCR-Ec","Humidity",2,40.065838058935,0.000223878486002218,0.00160927415155898
"3GCR-Ec","Humidity",2,40.2004465094155,0.000234658640946875,0.00168676361922522
"3GCR-Ec","Humidity",2,40.335054959896,0.000245126228713953,0.00176200630432435
"3GCR-Ec","Humidity",2,40.4696634103765,0.000255235236821328,0.00183467146181938
"3GCR-Ec","Humidity",2,40.6042718608569,0.000264841835167081,0.00190372521807033
"3GCR-Ec","Humidity",2,40.7388803113374,0.000273973272958708,0.00196936344471301
"3GCR-Ec","Humidity",2,40.8734887618179,0.000282660353462872,0.00203180756052557
"3GCR-Ec","Humidity",2,41.0080972122983,0.000290911461204273,0.0020911178348046
"3GCR-Ec","Humidity",2,41.1427056627788,0.00029874609806851,0.00214743445020436
"3GCR-Ec","Humidity",2,41.2773141132593,0.000306144115374173,0.00220061257479946
"3GCR-Ec","Humidity",2,41.4119225637398,0.000313224855604718,0.00225151006133511
"3GCR-Ec","Humidity",2,41.5465310142202,0.00032012852207469,0.00230113471352702
"3GCR-Ec","Humidity",2,41.6811394647007,0.000326959593036975,0.0023502375376678
"3GCR-Ec","Humidity",2,41.8157479151812,0.000333835966358326,0.00239966600236811
"3GCR-Ec","Humidity",2,41.9503563656616,0.000340946719139514,0.00245077922388944
"3GCR-Ec","Humidity",2,42.0849648161421,0.000348579072198661,0.00250564179113736
"3GCR-Ec","Humidity",2,42.2195732666226,0.000356880603998487,0.0025653145215652
"3GCR-Ec","Humidity",2,42.3541817171031,0.000366045991339101,0.0026311967829636
"3GCR-Ec","Humidity",2,42.4887901675835,0.00037627808448176,0.00270474669526139
"3GCR-Ec","Humidity",2,42.623398618064,0.000387916764353718,0.00278840737660094
"3GCR-Ec","Humidity",2,42.7580070685445,0.000401566270485902,0.00288652219679787
"3GCR-Ec","Humidity",2,42.892615519025,0.000417143211605754,0.00299849172612677
"3GCR-Ec","Humidity",2,43.0272239695054,0.000434869068937408,0.00312590800683973
"3GCR-Ec","Humidity",2,43.1618324199859,0.00045496103469725,0.00327033225111929
"3GCR-Ec","Humidity",2,43.2964408704664,0.000477711455479907,0.00343386589276746
"3GCR-Ec","Humidity",2,43.4310493209468,0.000504162671502308,0.00362400143898395
"3GCR-Ec","Humidity",2,43.5656577714273,0.000533732116649691,0.00383655131191436
"3GCR-Ec","Humidity",2,43.7002662219078,0.000566564494277581,0.00407255566228442
"3GCR-Ec","Humidity",2,43.8348746723883,0.000602785801551854,0.00433292017775459
"3GCR-Ec","Humidity",2,43.9694831228687,0.000642502907130308,0.00461841304722804
"3GCR-Ec","Humidity",2,44.1040915733492,0.000686863182318586,0.00493728175806894
"3GCR-Ec","Humidity",2,44.2387000238297,0.00073493611198316,0.00528283761955599
"3GCR-Ec","Humidity",2,44.3733084743102,0.000786610345093941,0.00565428022278133
"3GCR-Ec","Humidity",2,44.5079169247906,0.000841833286691682,0.0060512315068159
"3GCR-Ec","Humidity",2,44.6425253752711,0.000900525872085747,0.006473123142093
"3GCR-Ec","Humidity",2,44.7771338257516,0.000963317540097718,0.00692447963493589
"3GCR-Ec","Humidity",2,44.911742276232,0.00102939315381754,0.00739944165163743
"3GCR-Ec","Humidity",2,45.0463507267125,0.00109828404214517,0.00789464030981715
"3GCR-Ec","Humidity",2,45.180959177193,0.00116974952313764,0.00840834554940308
"3GCR-Ec","Humidity",2,45.3155676276735,0.00124352880929495,0.00893868278838303
"3GCR-Ec","Humidity",2,45.4501760781539,0.0013196227831273,0.00948565837038063
"3GCR-Ec","Humidity",2,45.5847845286344,0.00139739350665413,0.0100446866957666
"3GCR-Ec","Humidity",2,45.7193929791149,0.00147626072181926,0.0106115967773786
"3GCR-Ec","Humidity",2,45.8540014295953,0.0015558888585496,0.0111839764841793
"3GCR-Ec","Humidity",2,45.9886098800758,0.00163594094081273,0.0117594035788724
"3GCR-Ec","Humidity",2,46.1232183305563,0.00171601721866993,0.0123350045953423
"3GCR-Ec","Humidity",2,46.2578267810368,0.00179556201439913,0.0129067852337767
"3GCR-Ec","Humidity",2,46.3924352315172,0.00187427568157203,0.013472591588008
"3GCR-Ec","Humidity",2,46.5270436819977,0.00195188065966622,0.0140304285088725
"3GCR-Ec","Humidity",2,46.6616521324782,0.00202811789036817,0.014578433844025
"3GCR-Ec","Humidity",2,46.7962605829587,0.00210258279237266,0.0151136993987198
"3GCR-Ec","Humidity",2,46.9308690334391,0.00217469576540588,0.0156320589140387
"3GCR-Ec","Humidity",2,47.0654774839196,0.00224470225042921,0.0161352766586344
"3GCR-Ec","Humidity",2,47.2000859344001,0.00231249881773068,0.0166226091632932
"3GCR-Ec","Humidity",2,47.3346943848805,0.00237800768661319,0.0170934973279981
"3GCR-Ec","Humidity",2,47.469302835361,0.0024410955807943,0.0175469831416414
"3GCR-Ec","Humidity",2,47.6039112858415,0.0025011758564561,0.0179788497151902
"3GCR-Ec","Humidity",2,47.738519736322,0.00255895991197008,0.0183942106932432
"3GCR-Ec","Humidity",2,47.8731281868024,0.00261451627843596,0.0187935586882407
"3GCR-Ec","Humidity",2,48.0077366372829,0.00266792826918516,0.0191774925696551
"3GCR-Ec","Humidity",2,48.1423450877634,0.00271929338061489,0.0195467131570902
"3GCR-Ec","Humidity",2,48.2769535382439,0.00276821433226564,0.0198983647354398
"3GCR-Ec","Humidity",2,48.4115619887243,0.00281540666847,0.0202375907511303
"3GCR-Ec","Humidity",2,48.5461704392048,0.00286102597201661,0.0205655095579824
"3GCR-Ec","Humidity",2,48.6807788896853,0.00290519063173416,0.020882972153719
"3GCR-Ec","Humidity",2,48.8153873401657,0.0029480131347656,0.021190787113808
"3GCR-Ec","Humidity",2,48.9499957906462,0.0029893252236861,0.0214877449771286
"3GCR-Ec","Humidity",2,49.0846042411267,0.00302945584934368,0.0217762102946759
"3GCR-Ec","Humidity",2,49.2192126916072,0.003068526176162,0.0220570540155909
"3GCR-Ec","Humidity",2,49.3538211420876,0.00310655549914905,0.0223304148354588
"3GCR-Ec","Humidity",2,49.4884295925681,0.00314354421246993,0.0225962955876009
"3GCR-Ec","Humidity",2,49.6230380430486,0.00317924246197217,0.0228529002806454
"3GCR-Ec","Humidity",2,49.7576464935291,0.00321362312468881,0.0231000339503934
"3GCR-Ec","Humidity",2,49.8922549440095,0.0032467076984853,0.0233378511269197
"3GCR-Ec","Humidity",2,50.02686339449,0.00327837155722599,0.0235654559777472
"3GCR-Ec","Humidity",2,50.1614718449705,0.00330847414480625,0.0237818381632488
"3GCR-Ec","Humidity",2,50.2960802954509,0.00333656692486091,0.0239837735327195
"3GCR-Ec","Humidity",2,50.4306887459314,0.00336229112692637,0.0241686831870263
"3GCR-Ec","Humidity",2,50.5652971964119,0.00338574959893109,0.024337306413431
"3GCR-Ec","Humidity",2,50.6999056468924,0.00340674281917162,0.024488209018207
"3GCR-Ec","Humidity",2,50.8345140973728,0.00342507105132245,0.0246199552648911
"3GCR-Ec","Humidity",2,50.9691225478533,0.00344024106450925,0.0247289997315403
"3GCR-Ec","Humidity",2,51.1037309983338,0.00345154344863367,0.0248102430655792
"3GCR-Ec","Humidity",2,51.2383394488142,0.00345946364876736,0.0248671747233634
"3GCR-Ec","Humidity",2,51.3729478992947,0.00346386005713606,0.0248987768056974
"3GCR-Ec","Humidity",2,51.5075563497752,0.00346460936862341,0.0249041629758006
"3GCR-Ec","Humidity",2,51.6421648002557,0.00346144822385861,0.0248814401646446
"3GCR-Ec","Humidity",2,51.7767732507361,0.00345339052936696,0.0248235201755553
"3GCR-Ec","Humidity",2,51.9113817012166,0.00344147770198051,0.0247378888782952
"3GCR-Ec","Humidity",2,52.0459901516971,0.00342575044096527,0.024624838825659
"3GCR-Ec","Humidity",2,52.1805986021776,0.00340628029305972,0.0244848843069783
"3GCR-Ec","Humidity",2,52.315207052658,0.00338316992619566,0.0243187633156696
"3GCR-Ec","Humidity",2,52.4498155031385,0.00335561216277939,0.0241206737308572
"3GCR-Ec","Humidity",2,52.584423953619,0.003324945187398,0.0239002346361098
"3GCR-Ec","Humidity",2,52.7190324040994,0.0032914902199257,0.0236597550109533
"3GCR-Ec","Humidity",2,52.8536408545799,0.00325556614622823,0.02340152705769
"3GCR-Ec","Humidity",2,52.9882493050604,0.00321752390538096,0.0231280733821891
"3GCR-Ec","Humidity",2,53.1228577555409,0.00317751792881955,0.0228405040621629
"3GCR-Ec","Humidity",2,53.2574662060213,0.00313655664443815,0.0225460678376433
"3GCR-Ec","Humidity",2,53.3920746565018,0.00309524228035056,0.02224909362006
"3GCR-Ec","Humidity",2,53.5266831069823,0.00305410036432267,0.021953358986547
"3GCR-Ec","Humidity",2,53.6612915574627,0.00301367553040858,0.0216627788532761
"3GCR-Ec","Humidity",2,53.7959000079432,0.0029750005653218,0.0213847770553455
"3GCR-Ec","Humidity",2,53.9305084584237,0.00293890141561441,0.0211252906278878
"3GCR-Ec","Humidity",2,54.0651169089042,0.00290580832043926,0.0208874121983368
"3GCR-Ec","Humidity",2,54.1997253593846,0.00287631085104809,0.0206753796985855
"3GCR-Ec","Humidity",2,54.3343338098651,0.00285099196606547,0.0204933835279108
"3GCR-Ec","Humidity",2,54.4689422603456,0.00283128241773963,0.020351708160947
"3GCR-Ec","Humidity",2,54.6035507108261,0.00281815861537698,0.0202573721830265
"3GCR-Ec","Humidity",2,54.7381591613065,0.00281129315656223,0.0202080221735349
"3GCR-Ec","Humidity",2,54.872767611787,0.0028111262395077,0.020206822347209
"3GCR-Ec","Humidity",2,55.0073760622675,0.00281806180232664,0.0202566762754285
"3GCR-Ec","Humidity",2,55.1419845127479,0.00283325483281303,0.0203658861940865
"3GCR-Ec","Humidity",2,55.2765929632284,0.0028580645341861,0.0205442222720212
"3GCR-Ec","Humidity",2,55.4112014137089,0.00289101723919592,0.0207810915547432
"3GCR-Ec","Humidity",2,55.5458098641894,0.00293221003618682,0.0210771919287078
"3GCR-Ec","Humidity",2,55.6804183146698,0.00298168644782798,0.0214328362417805
"3GCR-Ec","Humidity",2,55.8150267651503,0.00303982577218629,0.0218507509487702
"3GCR-Ec","Humidity",2,55.9496352156308,0.00310822576703028,0.0223424209865429
"3GCR-Ec","Humidity",2,56.0842436661112,0.00318441834672668,0.0228901053631686
"3GCR-Ec","Humidity",2,56.2188521165917,0.00326810414832392,0.0234916522101559
"3GCR-Ec","Humidity",2,56.3534605670722,0.00335893979951408,0.0241445933127633
"3GCR-Ec","Humidity",2,56.4880690175527,0.00345653868488694,0.0248461496179544
"3GCR-Ec","Humidity",2,56.6226774680331,0.00356214787787625,0.025605285287842
"3GCR-Ec","Humidity",2,56.7572859185136,0.00367313788167293,0.0264030990813016
"3GCR-Ec","Humidity",2,56.8918943689941,0.00378894849536135,0.0272355641850861
"3GCR-Ec","Humidity",2,57.0265028194746,0.00390903268950593,0.028098748464641
"3GCR-Ec","Humidity",2,57.161111269955,0.00403283747195596,0.0289886769244674
"3GCR-Ec","Humidity",2,57.2957197204355,0.00416038111514922,0.0299054809097531
"3GCR-Ec","Humidity",2,57.430328170916,0.00429025022855949,0.0308390007446825
"3GCR-Ec","Humidity",2,57.5649366213964,0.00442181335337209,0.0317846974029007
"3GCR-Ec","Humidity",2,57.6995450718769,0.00455463920989483,0.0327394707774116
"3GCR-Ec","Humidity",2,57.8341535223574,0.00468833491248719,0.0337004967437667
"3GCR-Ec","Humidity",2,57.9687619728379,0.00482257325650625,0.0346654233029709
"3GCR-Ec","Humidity",2,58.1033704233183,0.00495694463292255,0.0356313061201971
"3GCR-Ec","Humidity",2,58.2379788737988,0.00509130279264771,0.036597093933746
"3GCR-Ec","Humidity",2,58.3725873242793,0.0052256132946484,0.0375625391759944
"3GCR-Ec","Humidity",2,58.5071957747598,0.00535990544388287,0.0385278524956414
"3GCR-Ec","Humidity",2,58.6418042252402,0.00549435057779721,0.0394942654934901
"3GCR-Ec","Humidity",2,58.7764126757207,0.00562936060636667,0.0404647390439317
"3GCR-Ec","Humidity",2,58.9110211262012,0.00576530257340745,0.041441911516273
"3GCR-Ec","Humidity",2,59.0456295766816,0.00590262224835007,0.0424289871720528
"3GCR-Ec","Humidity",2,59.1802380271621,0.00604182178198539,0.0434295755509923
"3GCR-Ec","Humidity",2,59.3148464776426,0.00618383275208161,0.0444503729821997
"3GCR-Ec","Humidity",2,59.4494549281231,0.00633008435922644,0.0455016527867263
"3GCR-Ec","Humidity",2,59.5840633786035,0.00648079976939034,0.0465850191170488
"3GCR-Ec","Humidity",2,59.718671829084,0.00663676086657497,0.0477060922796819
"3GCR-Ec","Humidity",2,59.8532802795645,0.0067987741484125,0.0488706695078296
"3GCR-Ec","Humidity",2,59.987888730045,0.00696812023821671,0.0500879561254763
"3GCR-Ec","Humidity",2,60.1224971805254,0.00714781160536311,0.051379606241442
"3GCR-Ec","Humidity",2,60.2571056310059,0.00733690003592872,0.052738803943293
"3GCR-Ec","Humidity",2,60.3917140814864,0.00753624312774906,0.0541717137806194
"3GCR-Ec","Humidity",2,60.5263225319668,0.0077466881846866,0.0556844263082965
"3GCR-Ec","Humidity",2,60.6609309824473,0.00796911562051624,0.0572832700805143
"3GCR-Ec","Humidity",2,60.7955394329278,0.00820875928369382,0.0590058668320966
"3GCR-Ec","Humidity",2,60.9301478834083,0.00846262080575879,0.060830663813842
"3GCR-Ec","Humidity",2,61.0647563338887,0.0087314030141303,0.062762713060981
"3GCR-Ec","Humidity",2,61.1993647843692,0.00901577499689538,0.0648068240850607
"3GCR-Ec","Humidity",2,61.3339732348497,0.00931637154516265,0.0669675598654947
"3GCR-Ec","Humidity",2,61.4685816853302,0.00963854568013275,0.0692833987697435
"3GCR-Ec","Humidity",2,61.6031901358106,0.0099793121334007,0.0717328822138879
"3GCR-Ec","Humidity",2,61.7377985862911,0.0103382548523035,0.0743130195452384
"3GCR-Ec","Humidity",2,61.8724070367716,0.0107157288372766,0.0770263625633661
"3GCR-Ec","Humidity",2,62.007015487252,0.0111120398776667,0.0798751093307126
"3GCR-Ec","Humidity",2,62.1416239377325,0.0115316223003479,0.0828911344938573
"3GCR-Ec","Humidity",2,62.276232388213,0.0119724359009686,0.0860597727395504
"3GCR-Ec","Humidity",2,62.4108408386935,0.0124325638606258,0.0893672456687655
"3GCR-Ec","Humidity",2,62.5454492891739,0.0129119311489834,0.0928130139515165
"3GCR-Ec","Humidity",2,62.6800577396544,0.0134103958171641,0.0963960572367057
"3GCR-Ec","Humidity",2,62.8146661901349,0.0139307547918322,0.100136480277877
"3GCR-Ec","Humidity",2,62.9492746406154,0.0144721099355997,0.10402782712069
"3GCR-Ec","Humidity",2,63.0838830910958,0.0150310551542183,0.108045614218158
"3GCR-Ec","Humidity",2,63.2184915415763,0.0156069427563867,0.112185185862231
"3GCR-Ec","Humidity",2,63.3530999920568,0.0161990397732326,0.116441273356122
"3GCR-Ec","Humidity",2,63.4877084425372,0.016808084276791,0.120819182078963
"3GCR-Ec","Humidity",2,63.6223168930177,0.0174336614510493,0.125315930267305
"3GCR-Ec","Humidity",2,63.7569253434982,0.0180714589135967,0.129900519830758
"3GCR-Ec","Humidity",2,63.8915337939787,0.018720166913729,0.134563536073025
"3GCR-Ec","Humidity",2,64.0261422444591,0.0193783922722431,0.139294964600494
"3GCR-Ec","Humidity",2,64.1607506949396,0.020044998861958,0.144086638750356
"3GCR-Ec","Humidity",2,64.2953591454201,0.0207185200733622,0.148928016300268
"3GCR-Ec","Humidity",2,64.4299675959005,0.0213951516143519,0.153791751393748
"3GCR-Ec","Humidity",2,64.564576046381,0.0220730524172408,0.158664610143558
"3GCR-Ec","Humidity",2,64.6991844968615,0.0227503399477777,0.1635330605942
"3GCR-Ec","Humidity",2,64.833792947342,0.0234250368554427,0.168382889235757
"3GCR-Ec","Humidity",2,64.9684013978224,0.0240926322604837,0.173181671147393
"3GCR-Ec","Humidity",2,65.1030098483029,0.0247519330690944,0.177920830181141
"3GCR-Ec","Humidity",2,65.2376182987834,0.0254009911002701,0.182586362502199
"3GCR-Ec","Humidity",2,65.3722267492639,0.0260378906559626,0.187164497768421
"3GCR-Ec","Humidity",2,65.5068351997443,0.0266607511437637,0.191641717982586
"3GCR-Ec","Humidity",2,65.6414436502248,0.0272625159256446,0.195967298908616
"3GCR-Ec","Humidity",2,65.7760521007053,0.0278445163992355,0.200150810844352
"3GCR-Ec","Humidity",2,65.9106605511857,0.0284059432243863,0.204186436124121
"3GCR-Ec","Humidity",2,66.0452690016662,0.028945402081272,0.208064152155339
"3GCR-Ec","Humidity",2,66.1798774521467,0.0294615997971447,0.211774663406696
"3GCR-Ec","Humidity",2,66.3144859026272,0.0299475311571338,0.215267615279948
"3GCR-Ec","Humidity",2,66.4490943531076,0.0304049802506641,0.218555832093533
"3GCR-Ec","Humidity",2,66.5837028035881,0.0308356035349499,0.221651220725264
"3GCR-Ec","Humidity",2,66.7183112540686,0.0312388809824928,0.224550043134806
"3GCR-Ec","Humidity",2,66.852919704549,0.0316144150363079,0.227249441619343
"3GCR-Ec","Humidity",2,66.9875281550295,0.0319571226362082,0.229712878334101
"3GCR-Ec","Humidity",2,67.12213660551,0.0322677629621342,0.231945810385194
"3GCR-Ec","Humidity",2,67.2567450559905,0.032550635384703,0.23397914233217
"3GCR-Ec","Humidity",2,67.3913535064709,0.0328060911451145,0.235815398952616
"3GCR-Ec","Humidity",2,67.5259619569514,0.0330345805528329,0.237457817142556
"3GCR-Ec","Humidity",2,67.6605704074319,0.0332336244715037,0.238888576475718
"3GCR-Ec","Humidity",2,67.7951788579124,0.0334025123497288,0.240102569395684
"3GCR-Ec","Humidity",2,67.9297873083928,0.0335473185154382,0.241143459137364
"3GCR-Ec","Humidity",2,68.0643957588733,0.0336690267777072,0.242018317476805
"3GCR-Ec","Humidity",2,68.1990042093538,0.0337686843625406,0.242734672041029
"3GCR-Ec","Humidity",2,68.3336126598342,0.0338460966037274,0.24329112353836
"3GCR-Ec","Humidity",2,68.4682211103147,0.0338997628242205,0.243676884863594
"3GCR-Ec","Humidity",2,68.6028295607952,0.0339361860112379,0.243938700522754
"3GCR-Ec","Humidity",2,68.7374380112757,0.0339567573736876,0.244086570746659
"3GCR-Ec","Humidity",2,68.8720464617561,0.0339629121179085,0.244130812026654
"3GCR-Ec","Humidity",2,69.0066549122366,0.033955948980285,0.244080759886355
"3GCR-Ec","Humidity",2,69.1412633627171,0.0339351876987324,0.243931524493744
"3GCR-Ec","Humidity",2,69.2758718131976,0.0339061534962902,0.243722822030476
"3GCR-Ec","Humidity",2,69.410480263678,0.0338705499080781,0.243466897777835
"3GCR-Ec","Humidity",2,69.5450887141585,0.0338301174617917,0.243176262925622
"3GCR-Ec","Humidity",2,69.679697164639,0.0337866333244116,0.242863692032642
"3GCR-Ec","Humidity",2,69.8143056151194,0.0337425623677901,0.242546902989657
"3GCR-Ec","Humidity",2,69.9489140655999,0.0337008818211465,0.242247296593643
"3GCR-Ec","Humidity",2,70.0835225160804,0.0336635482525487,0.241978936966942
"3GCR-Ec","Humidity",2,70.2181309665609,0.0336325186367226,0.241755891155022
"3GCR-Ec","Humidity",2,70.3527394170413,0.0336097647410762,0.241592332535501
"3GCR-Ec","Humidity",2,70.4873478675218,0.0336004513412355,0.24152538633672
"3GCR-Ec","Humidity",2,70.6219563180023,0.0336061492818391,0.241566344039687
"3GCR-Ec","Humidity",2,70.7565647684827,0.0336278626000548,0.241722422823196
"3GCR-Ec","Humidity",2,70.8911732189632,0.0336675043453732,0.242007373991139
"3GCR-Ec","Humidity",2,71.0257816694437,0.0337269527693145,0.242434698714064
"3GCR-Ec","Humidity",2,71.1603901199242,0.0338124357619871,0.243049164056234
"3GCR-Ec","Humidity",2,71.2949985704046,0.033925889099484,0.243864684683973
"3GCR-Ec","Humidity",2,71.4296070208851,0.0340658099013542,0.244870457653659
"3GCR-Ec","Humidity",2,71.5642154713656,0.0342336455300867,0.246076886836975
"3GCR-Ec","Humidity",2,71.6988239218461,0.0344307494673525,0.247493701275363
"3GCR-Ec","Humidity",2,71.8334323723265,0.0346624629545351,0.249159294661084
"3GCR-Ec","Humidity",2,71.968040822807,0.0349324638816709,0.251100104252463
"3GCR-Ec","Humidity",2,72.1026492732875,0.0352356655758172,0.253279566235665
"3GCR-Ec","Humidity",2,72.237257723768,0.0355726647597551,0.255701969948912
"3GCR-Ec","Humidity",2,72.3718661742484,0.0359439285356013,0.258370672996481
"3GCR-Ec","Humidity",2,72.5064746247289,0.0363524059786212,0.261306873800253
"3GCR-Ec","Humidity",2,72.6410830752094,0.0368039391821429,0.264552566255895
"3GCR-Ec","Humidity",2,72.7756915256898,0.0372899224826555,0.268045891485889
"3GCR-Ec","Humidity",2,72.9102999761703,0.0378099579540472,0.271783989134075
"3GCR-Ec","Humidity",2,73.0449084266508,0.0383635220410736,0.275763095802119
"3GCR-Ec","Humidity",2,73.1795168771312,0.0389507154239121,0.279983935195142
"3GCR-Ec","Humidity",2,73.3141253276117,0.0395787074885067,0.284498041999161
"3GCR-Ec","Humidity",2,73.4487337780922,0.0402367213994018,0.289227950607527
"3GCR-Ec","Humidity",2,73.5833422285727,0.0409234892883782,0.294164547381901
"3GCR-Ec","Humidity",2,73.7179506790531,0.0416376480793062,0.299298034314351
"3GCR-Ec","Humidity",2,73.8525591295336,0.0423777406458527,0.304617937349127
"3GCR-Ec","Humidity",2,73.9871675800141,0.0431482930046487,0.310156790213359
"3GCR-Ec","Humidity",2,74.1217760304946,0.0439405043781593,0.3158513315189
"3GCR-Ec","Humidity",2,74.256384480975,0.0447518207036726,0.32168320225691
"3GCR-Ec","Humidity",2,74.3909929314555,0.045580281069861,0.327638307085004
"3GCR-Ec","Humidity",2,74.525601381936,0.046423860579897,0.333702090722849
"3GCR-Ec","Humidity",2,74.6602098324165,0.0472826043326825,0.339874877348522
"3GCR-Ec","Humidity",2,74.7948182828969,0.0481510711911802,0.34611755520392
"3GCR-Ec","Humidity",2,74.9294267333774,0.0490259583592335,0.35240638326516
"3GCR-Ec","Humidity",2,75.0640351838579,0.0499048909073673,0.35872429016159
"3GCR-Ec","Humidity",2,75.1986436343383,0.0507854489947197,0.365053881692365
"3GCR-Ec","Humidity",2,75.3332520848188,0.0516641932449477,0.37137043507351
"3GCR-Ec","Humidity",2,75.4678605352993,0.0525369835572333,0.377644190602116
"3GCR-Ec","Humidity",2,75.6024689857798,0.0534013947120935,0.383857715414956
"3GCR-Ec","Humidity",2,75.7370774362602,0.0542547772079644,0.389991964473546
"3GCR-Ec","Humidity",2,75.8716858867407,0.055094459229238,0.39602773234251
"3GCR-Ec","Humidity",2,76.0062943372212,0.055914955019325,0.401925586531308
"3GCR-Ec","Humidity",2,76.1409027877016,0.0567107445868367,0.407645848464222
"3GCR-Ec","Humidity",2,76.2755112381821,0.057482207002127,0.413191242959223
"3GCR-Ec","Humidity",2,76.4101196886626,0.0582266531169521,0.418542439991192
"3GCR-Ec","Humidity",2,76.5447281391431,0.0589414171219196,0.42368027729838
"3GCR-Ec","Humidity",2,76.6793365896235,0.0596208741039902,0.428564322111563
"3GCR-Ec","Humidity",2,76.813945040104,0.0602554640352754,0.433125855430342
"3GCR-Ec","Humidity",2,76.9485534905845,0.0608504246997892,0.437402527278958
"3GCR-Ec","Humidity",2,77.083161941065,0.0614034438671945,0.441377716978129
"3GCR-Ec","Humidity",2,77.2177703915454,0.0619122989255758,0.445035448040036
"3GCR-Ec","Humidity",2,77.3523788420259,0.0623733582201635,0.448349615552803
"3GCR-Ec","Humidity",2,77.4869872925064,0.0627711830854669,0.451209243934307
"3GCR-Ec","Humidity",2,77.6215957429868,0.0631174292839048,0.453698116657952
"3GCR-Ec","Humidity",2,77.7562041934673,0.0634106516970609,0.455805845982801
"3GCR-Ec","Humidity",2,77.8908126439478,0.063649551517005,0.457523095870959
"3GCR-Ec","Humidity",2,78.0254210944283,0.0638329775559591,0.458841591401649
"3GCR-Ec","Humidity",2,78.1600295449087,0.063942942590676,0.459632037554405
"3GCR-Ec","Humidity",2,78.2946379953892,0.0639941326723322,0.46
"3GCR-Ec","Humidity",2,78.4292464458697,0.0639874739483993,0.459952136033708
"3GCR-Ec","Humidity",2,78.5638548963502,0.0639228573722763,0.459487661811223
"3GCR-Ec","Humidity",2,78.6984633468306,0.0638003313345237,0.458606925171587
"3GCR-Ec","Humidity",2,78.8330717973111,0.0636063029646709,0.457212218400745
"3GCR-Ec","Humidity",2,78.9676802477916,0.0633514969925147,0.455380632561587
"3GCR-Ec","Humidity",2,79.102288698272,0.063040932547232,0.453148245952622
"3GCR-Ec","Humidity",2,79.2368971487525,0.0626755703109736,0.450521964109888
"3GCR-Ec","Humidity",2,79.371505599233,0.0622564845527707,0.447509509049977
"3GCR-Ec","Humidity",2,79.5061140497135,0.061775240904703,0.44405025319531
"3GCR-Ec","Humidity",2,79.6407225001939,0.0612376625322555,0.440186054385209
