"Bacteria","Climate_Variable","Lag_Years","x_value","x_scaled","OR","Lower_95CI","Upper_95CI","Relationship_Type"
"3GCR-Ec","WetDays",2,81.5679733110926,-1.15127230609224,0.975119935400321,0.824351470924782,1.15373382868354,"Threshold"
"3GCR-Ec","WetDays",2,81.8181818181818,-1.14645029547668,0.977565644278171,0.826958961137291,1.15586473245777,"Threshold"
"3GCR-Ec","WetDays",2,82.0683903252711,-1.14162828486112,0.980006739328334,0.829557484207581,1.15799812948108,"Threshold"
"3GCR-Ec","WetDays",2,82.3185988323603,-1.13680627424556,0.982441139772208,0.832144448246913,1.16013278701328,"Threshold"
"3GCR-Ec","WetDays",2,82.5688073394495,-1.13198426363,0.984866764831189,0.834717261366546,1.1622674723142,"Threshold"
"3GCR-Ec","WetDays",2,82.8190158465388,-1.12716225301444,0.987281533726674,0.83727333167774,1.16440095264367,"Threshold"
"3GCR-Ec","WetDays",2,83.069224353628,-1.12234024239888,0.98968336568006,0.839810067291754,1.16653199526151,"Threshold"
"3GCR-Ec","WetDays",2,83.3194328607173,-1.11751823178332,0.992070179912743,0.842324876319848,1.16865936742754,"Threshold"
"3GCR-Ec","WetDays",2,83.5696413678065,-1.11269622116776,0.994439895646121,0.844815166873282,1.17078183640159,"Threshold"
"3GCR-Ec","WetDays",2,83.8198498748958,-1.1078742105522,0.996790432101591,0.847278347063316,1.17289816944348,"Threshold"
"3GCR-Ec","WetDays",2,84.070058381985,-1.10305219993664,0.99911970850055,0.849711825001208,1.17500713381304,"Threshold"
"3GCR-Ec","WetDays",2,84.3202668890742,-1.09823018932108,1.00142564406439,0.852113008798219,1.17710749677009,"Threshold"
"3GCR-Ec","WetDays",2,84.5704753961635,-1.09340817870552,1.00376011426783,0.854534600126832,1.17924764663384,"Threshold"
"3GCR-Ec","WetDays",2,84.8206839032527,-1.08858616808996,1.00617339313199,0.857028303456977,1.18147354726218,"Threshold"
"3GCR-Ec","WetDays",2,85.070892410342,-1.0837641574744,1.00866099769796,0.859590031096081,1.18378032922299,"Threshold"
"3GCR-Ec","WetDays",2,85.3211009174312,-1.07894214685884,1.01121844500678,0.862215695351574,1.18616312308414,"Threshold"
"3GCR-Ec","WetDays",2,85.5713094245204,-1.07412013624328,1.01384125209953,0.864901208530884,1.18861705941352,"Threshold"
"3GCR-Ec","WetDays",2,85.8215179316097,-1.06929812562772,1.01652493601727,0.867642482941439,1.19113726877899,"Threshold"
"3GCR-Ec","WetDays",2,86.0717264386989,-1.06447611501216,1.01926501380105,0.870435430890668,1.19371888174843,"Threshold"
"3GCR-Ec","WetDays",2,86.3219349457882,-1.0596541043966,1.02205700249195,0.873275964686,1.19635702888971,"Threshold"
"3GCR-Ec","WetDays",2,86.5721434528774,-1.05483209378104,1.02489641913102,0.876159996634862,1.19904684077073,"Threshold"
"3GCR-Ec","WetDays",2,86.8223519599666,-1.05001008316548,1.02777878075933,0.879083439044683,1.20178344795933,"Threshold"
"3GCR-Ec","WetDays",2,87.0725604670559,-1.04518807254992,1.03069960441793,0.882042204222892,1.20456198102342,"Threshold"
"3GCR-Ec","WetDays",2,87.3227689741451,-1.04036606193436,1.0336544071479,0.885032204476917,1.20737757053085,"Threshold"
"3GCR-Ec","WetDays",2,87.5729774812344,-1.0355440513188,1.03663870599029,0.888049352114187,1.2102253470495,"Threshold"
"3GCR-Ec","WetDays",2,87.8231859883236,-1.03072204070324,1.03964801798618,0.891089559442129,1.21310044114726,"Threshold"
"3GCR-Ec","WetDays",2,88.0733944954128,-1.02590003008768,1.04267786017661,0.894148738768174,1.21599798339199,"Threshold"
"3GCR-Ec","WetDays",2,88.3236030025021,-1.02107801947212,1.04572374960265,0.897222802399748,1.21891310435158,"Threshold"
"3GCR-Ec","WetDays",2,88.5738115095913,-1.01625600885656,1.04878120330538,0.900307662644281,1.22184093459389,"Threshold"
"3GCR-Ec","WetDays",2,88.8240200166806,-1.011433998241,1.05184573832584,0.903399231809201,1.2247766046868,"Threshold"
"3GCR-Ec","WetDays",2,89.0742285237698,-1.00661198762544,1.0549128717051,0.906493422201936,1.22771524519819,"Threshold"
"3GCR-Ec","WetDays",2,89.324437030859,-1.00178997700988,1.05797812048422,0.909586146129915,1.23065198669594,"Threshold"
"3GCR-Ec","WetDays",2,89.5746455379483,-0.996967966394317,1.06103700170428,0.912673315900567,1.23358195974791,"Threshold"
"3GCR-Ec","WetDays",2,89.8248540450375,-0.992145955778757,1.06408503240632,0.91575084382132,1.23650029492199,"Threshold"
"3GCR-Ec","WetDays",2,90.0750625521268,-0.987323945163197,1.06711772963141,0.918814642199601,1.23940212278605,"Threshold"
"3GCR-Ec","WetDays",2,90.325271059216,-0.982501934547637,1.07013061042062,0.921860623342841,1.24228257390796,"Threshold"
"3GCR-Ec","WetDays",2,90.5754795663053,-0.977679923932077,1.07311919181501,0.924884699558467,1.24513677885561,"Threshold"
"3GCR-Ec","WetDays",2,90.8256880733945,-0.972857913316516,1.07607899085564,0.927882783153907,1.24795986819686,"Threshold"
"3GCR-Ec","WetDays",2,91.0758965804837,-0.968035902700956,1.07900552458357,0.930850786436592,1.25074697249959,"Threshold"
"3GCR-Ec","WetDays",2,91.326105087573,-0.963213892085397,1.08189431003987,0.933784621713947,1.25349322233168,"Threshold"
"3GCR-Ec","WetDays",2,91.5763135946622,-0.958391881469836,1.08474086426559,0.936680201293403,1.25619374826101,"Threshold"
"3GCR-Ec","WetDays",2,91.8265221017515,-0.953569870854276,1.08754070430181,0.939533437482387,1.25884368085545,"Threshold"
"3GCR-Ec","WetDays",2,92.0767306088407,-0.948747860238716,1.09028934718958,0.942340242588329,1.26143815068287,"Threshold"
"3GCR-Ec","WetDays",2,92.3269391159299,-0.943925849623156,1.09298230996997,0.945096528918656,1.26397228831114,"Threshold"
"3GCR-Ec","WetDays",2,92.5771476230192,-0.939103839007596,1.09561510968404,0.947798208780797,1.26644122430816,"Threshold"
"3GCR-Ec","WetDays",2,92.8273561301084,-0.934281828392036,1.09818326337285,0.95044119448218,1.26884008924179,"Threshold"
"3GCR-Ec","WetDays",2,93.0775646371977,-0.929459817776476,1.10068228807746,0.953021398330235,1.2711640136799,"Threshold"
"3GCR-Ec","WetDays",2,93.3277731442869,-0.924637807160916,1.10310770083895,0.955534732632389,1.27340812819037,"Threshold"
"3GCR-Ec","WetDays",2,93.5779816513761,-0.919815796545356,1.10545501869836,0.957977109696071,1.27556756334109,"Threshold"
"3GCR-Ec","WetDays",2,93.8281901584654,-0.914993785929796,1.10779349851262,0.960409038493418,1.27772158671486,"Threshold"
"3GCR-Ec","WetDays",2,94.0783986655546,-0.910171775314236,1.11019247614816,0.962891298318993,1.27994924593791,"Threshold"
"3GCR-Ec","WetDays",2,94.3286071726439,-0.905349764698676,1.1126475871603,0.965420206963861,1.28224534164323,"Threshold"
"3GCR-Ec","WetDays",2,94.5788156797331,-0.900527754083116,1.11515446710437,0.967992082219087,1.28460467446381,"Threshold"
"3GCR-Ec","WetDays",2,94.8290241868224,-0.895705743467556,1.11770875153571,0.970603241875736,1.28702204503266,"Threshold"
"3GCR-Ec","WetDays",2,95.0792326939116,-0.890883732851996,1.12030607600964,0.973250003724874,1.28949225398274,"Threshold"
"3GCR-Ec","WetDays",2,95.3294412010008,-0.886061722236436,1.12294207608149,0.975928685557567,1.29201010194707,"Threshold"
"3GCR-Ec","WetDays",2,95.5796497080901,-0.881239711620876,1.1256123873066,0.97863560516488,1.29457038955862,"Threshold"
"3GCR-Ec","WetDays",2,95.8298582151793,-0.876417701005316,1.12831264524028,0.981367080337878,1.29716791745039,"Threshold"
"3GCR-Ec","WetDays",2,96.0800667222686,-0.871595690389756,1.13103848543788,0.984119428867626,1.29979748625537,"Threshold"
"3GCR-Ec","WetDays",2,96.3302752293578,-0.866773679774196,1.13378554345472,0.98688896854519,1.30245389660654,"Threshold"
"3GCR-Ec","WetDays",2,96.580483736447,-0.861951669158636,1.13654945484612,0.989672017161636,1.30513194913691,"Threshold"
"3GCR-Ec","WetDays",2,96.8306922435363,-0.857129658543075,1.13932585516743,0.992464892508029,1.30782644447947,"Threshold"
"3GCR-Ec","WetDays",2,97.0809007506255,-0.852307647927515,1.14211037997396,0.995263912375433,1.31053218326719,"Threshold"
"3GCR-Ec","WetDays",2,97.3311092577148,-0.847485637311955,1.14489866482106,0.998065394554915,1.31324396613308,"Threshold"
"3GCR-Ec","WetDays",2,97.581317764804,-0.842663626696395,1.14768634526404,1.00086565683754,1.31595659371013,"Threshold"
"3GCR-Ec","WetDays",2,97.8315262718932,-0.837841616080835,1.15046905685823,1.00366101701437,1.31866486663132,"Threshold"
"3GCR-Ec","WetDays",2,98.0817347789825,-0.833019605465275,1.15324243515898,1.00644779287648,1.32136358552964,"Threshold"
"3GCR-Ec","WetDays",2,98.3319432860717,-0.828197594849715,1.1560021157216,1.00922230221493,1.3240475510381,"Threshold"
"3GCR-Ec","WetDays",2,98.582151793161,-0.823375584234155,1.15874373410142,1.01198086282078,1.32671156378967,"Threshold"
"3GCR-Ec","WetDays",2,98.8323603002502,-0.818553573618595,1.16146292585378,1.0147197924851,1.32935042441735,"Threshold"
"3GCR-Ec","WetDays",2,99.0825688073394,-0.813731563003035,1.16415532653401,1.01743540899895,1.33195893355413,"Threshold"
"3GCR-Ec","WetDays",2,99.3327773144287,-0.808909552387475,1.16681657169743,1.02012403015341,1.33453189183301,"Threshold"
"3GCR-Ec","WetDays",2,99.5829858215179,-0.804087541771915,1.16944229689937,1.02278197373953,1.33706409988696,"Threshold"
"3GCR-Ec","WetDays",2,99.8331943286072,-0.799265531156355,1.17202813769516,1.02540555754838,1.33955035834899,"Threshold"
"3GCR-Ec","WetDays",2,100.083402835696,-0.794443520540795,1.17456972964014,1.02799109937103,1.34198546785209,"Threshold"
"3GCR-Ec","WetDays",2,100.333611342786,-0.789621509925235,1.17706270828962,1.03053491699854,1.34436422902923,"Threshold"
"3GCR-Ec","WetDays",2,100.583819849875,-0.784799499309675,1.17950270919895,1.03303332822198,1.34668144251343,"Threshold"
"3GCR-Ec","WetDays",2,100.834028356964,-0.779977488694115,1.18188536792345,1.03548265083242,1.34893190893766,"Threshold"
"3GCR-Ec","WetDays",2,101.084236864053,-0.775155478078555,1.18420632001845,1.03787920262091,1.35111042893492,"Threshold"
"3GCR-Ec","WetDays",2,101.334445371143,-0.770333467462995,1.18646120103928,1.04021930137852,1.3532118031382,"Threshold"
"3GCR-Ec","WetDays",2,101.584653878232,-0.765511456847435,1.18864564654127,1.04249926489633,1.35523083218048,"Threshold"
"3GCR-Ec","WetDays",2,101.834862385321,-0.760689446231875,1.19075529207974,1.04471541096539,1.35716231669477,"Threshold"
"3GCR-Ec","WetDays",2,102.08507089241,-0.755867435616314,1.19278577321004,1.04686405737676,1.35900105731405,"Threshold"
"3GCR-Ec","WetDays",2,102.3352793995,-0.751045425000755,1.19473272548748,1.04894152192153,1.36074185467131,"Threshold"
"3GCR-Ec","WetDays",2,102.585487906589,-0.746223414385194,1.1965917844674,1.05094412239074,1.36237950939955,"Threshold"
"3GCR-Ec","WetDays",2,102.835696413678,-0.741401403769634,1.19835858570512,1.05286817657547,1.36390882213175,"Threshold"
"3GCR-Ec","WetDays",2,103.085904920767,-0.736579393154074,1.20002876475598,1.05471000226678,1.3653245935009,"Threshold"
"3GCR-Ec","WetDays",2,103.336113427857,-0.731757382538514,1.20165142991658,1.05651251812577,1.36668352219461,"Threshold"
"3GCR-Ec","WetDays",2,103.586321934946,-0.726935371922954,1.20327727934272,1.05831986154593,1.36804434932839,"Threshold"
"3GCR-Ec","WetDays",2,103.836530442035,-0.722113361307394,1.2049043333785,1.06013017841692,1.36940493917715,"Threshold"
"3GCR-Ec","WetDays",2,104.086738949124,-0.717291350691834,1.20653061236804,1.06194161462839,1.37076315601577,"Threshold"
"3GCR-Ec","WetDays",2,104.336947456213,-0.712469340076274,1.20815413665544,1.06375231607,1.37211686411913,"Threshold"
"3GCR-Ec","WetDays",2,104.587155963303,-0.707647329460714,1.20977292658481,1.06556042863141,1.37346392776213,"Threshold"
"3GCR-Ec","WetDays",2,104.837364470392,-0.702825318845154,1.21138500250026,1.06736409820226,1.37480221121966,"Threshold"
"3GCR-Ec","WetDays",2,105.087572977481,-0.698003308229594,1.2129883847459,1.06916147067223,1.37612957876661,"Threshold"
"3GCR-Ec","WetDays",2,105.33778148457,-0.693181297614034,1.21458109366584,1.07095069193097,1.37744389467787,"Threshold"
"3GCR-Ec","WetDays",2,105.58798999166,-0.688359286998474,1.21616114960419,1.07272990786813,1.37874302322832,"Threshold"
"3GCR-Ec","WetDays",2,105.838198498749,-0.683537276382914,1.21772657290506,1.07449726437336,1.38002482869286,"Threshold"
"3GCR-Ec","WetDays",2,106.088407005838,-0.678715265767354,1.21927538391256,1.07625090733633,1.38128717534638,"Threshold"
"3GCR-Ec","WetDays",2,106.338615512927,-0.673893255151794,1.22080560297078,1.0779889826467,1.38252792746376,"Threshold"
"3GCR-Ec","WetDays",2,106.588824020017,-0.669071244536234,1.22231525042386,1.07970963619411,1.38374494931989,"Threshold"
"3GCR-Ec","WetDays",2,106.839032527106,-0.664249233920674,1.22380234661589,1.08141101386823,1.38493610518967,"Threshold"
"3GCR-Ec","WetDays",2,107.089241034195,-0.659427223305113,1.22526491189098,1.08309126155871,1.38609925934798,"Threshold"
"3GCR-Ec","WetDays",2,107.339449541284,-0.654605212689554,1.22670096659324,1.08474852515521,1.38723227606972,"Threshold"
"3GCR-Ec","WetDays",2,107.589658048374,-0.649783202073994,1.22810853106678,1.08638095054739,1.38833301962977,"Threshold"
"3GCR-Ec","WetDays",2,107.839866555463,-0.644961191458433,1.22948562565572,1.0879866836249,1.38939935430302,"Threshold"
"3GCR-Ec","WetDays",2,108.090075062552,-0.640139180842874,1.23083027070415,1.08956387027739,1.39042914436437,"Threshold"
"3GCR-Ec","WetDays",2,108.340283569641,-0.635317170227313,1.23214048655619,1.09111065639454,1.39142025408869,"Threshold"
"3GCR-Ec","WetDays",2,108.590492076731,-0.630495159611753,1.23341429355595,1.09262518786598,1.39237054775089,"Threshold"
"3GCR-Ec","WetDays",2,108.84070058382,-0.625673148996194,1.23464971204753,1.09410561058138,1.39327788962584,"Threshold"
"3GCR-Ec","WetDays",2,109.090909090909,-0.620851138380633,1.23584476237505,1.0955500704304,1.39414014398845,"Threshold"
"3GCR-Ec","WetDays",2,109.341117597998,-0.616029127765073,1.23699746488262,1.09695671330269,1.3949551751136,"Threshold"
"3GCR-Ec","WetDays",2,109.591326105088,-0.611207117149513,1.23810583991434,1.0983236850879,1.39572084727617,"Threshold"
"3GCR-Ec","WetDays",2,109.841534612177,-0.606385106533953,1.23916790781432,1.09964913167571,1.39643502475107,"Threshold"
"3GCR-Ec","WetDays",2,110.091743119266,-0.601563095918393,1.24018168892667,1.10093119895575,1.39709557181317,"Threshold"
"3GCR-Ec","WetDays",2,110.341951626355,-0.596741085302833,1.24114520359551,1.10216803281769,1.39770035273737,"Threshold"
"3GCR-Ec","WetDays",2,110.592160133445,-0.591919074687273,1.24205647216493,1.10335777915119,1.39824723179856,"Threshold"
"3GCR-Ec","WetDays",2,110.842368640534,-0.587097064071713,1.24291351497906,1.10449858384589,1.39873407327163,"Threshold"
"3GCR-Ec","WetDays",2,111.092577147623,-0.582275053456153,1.24371435238199,1.10558859279147,1.39915874143146,"Threshold"
"3GCR-Ec","WetDays",2,111.342785654712,-0.577453042840593,1.24445700471784,1.10662595187756,1.39951910055294,"Threshold"
"3GCR-Ec","WetDays",2,111.592994161801,-0.572631032225033,1.24513949233071,1.10760880699384,1.39981301491098,"Threshold"
"3GCR-Ec","WetDays",2,111.843202668891,-0.567809021609473,1.24575983556473,1.10853530402996,1.40003834878044,"Threshold"
"3GCR-Ec","WetDays",2,112.09341117598,-0.562987010993913,1.24631605476398,1.10940358887557,1.40019296643624,"Threshold"
"3GCR-Ec","WetDays",2,112.343619683069,-0.558165000378353,1.24680617027259,1.11021180742033,1.40027473215324,"Threshold"
"3GCR-Ec","WetDays",2,112.593828190158,-0.553342989762793,1.24723219650615,1.11096785493726,1.4002786669812,"Threshold"
"3GCR-Ec","WetDays",2,112.844036697248,-0.548520979147233,1.24759848143553,1.11168133272863,1.40020287908727,"Threshold"
"3GCR-Ec","WetDays",2,113.094245204337,-0.543698968531673,1.24790654573777,1.11235294572803,1.40004986342251,"Threshold"
"3GCR-Ec","WetDays",2,113.344453711426,-0.538876957916112,1.2481579100899,1.11298339886905,1.39982211493794,"Threshold"
"3GCR-Ec","WetDays",2,113.594662218515,-0.534054947300552,1.24835409516897,1.11357339708525,1.3995221285846,"Threshold"
"3GCR-Ec","WetDays",2,113.844870725605,-0.529232936684993,1.248496621652,1.11412364531021,1.39915239931354,"Threshold"
"3GCR-Ec","WetDays",2,114.095079232694,-0.524410926069432,1.24858701021603,1.11463484847753,1.3987154220758,"Threshold"
"3GCR-Ec","WetDays",2,114.345287739783,-0.519588915453872,1.24862678153811,1.11510771152076,1.3982136918224,"Threshold"
"3GCR-Ec","WetDays",2,114.595496246872,-0.514766904838312,1.24861745629526,1.11554293937351,1.3976497035044,"Threshold"
"3GCR-Ec","WetDays",2,114.845704753962,-0.509944894222752,1.24856055516452,1.11594123696933,1.39702595207284,"Threshold"
"3GCR-Ec","WetDays",2,115.095913261051,-0.505122883607192,1.24845759882292,1.11630330924181,1.39634493247874,"Threshold"
"3GCR-Ec","WetDays",2,115.34612176814,-0.500300872991632,1.24831010794751,1.11662986112454,1.39560913967315,"Threshold"
"3GCR-Ec","WetDays",2,115.596330275229,-0.495478862376072,1.24811960321532,1.11692159755108,1.39482106860712,"Threshold"
"3GCR-Ec","WetDays",2,115.846538782319,-0.490656851760512,1.24788760530338,1.11717922345502,1.39398321423166,"Threshold"
"3GCR-Ec","WetDays",2,116.096747289408,-0.485834841144952,1.24761563488873,1.11740344376993,1.39309807149784,"Threshold"
"3GCR-Ec","WetDays",2,116.346955796497,-0.481012830529392,1.2473052126484,1.1175949634294,1.39216813535669,"Threshold"
"3GCR-Ec","WetDays",2,116.597164303586,-0.476190819913832,1.24695785925944,1.11775448736701,1.39119590075923,"Threshold"
"3GCR-Ec","WetDays",2,116.847372810676,-0.471368809298272,1.24657509539887,1.11788272051632,1.39018386265653,"Threshold"
"3GCR-Ec","WetDays",2,117.097581317765,-0.466546798682712,1.24615844174374,1.11798036781093,1.3891345159996,"Threshold"
"3GCR-Ec","WetDays",2,117.347789824854,-0.461724788067152,1.24570941897108,1.11804813418441,1.3880503557395,"Threshold"
"3GCR-Ec","WetDays",2,117.597998331943,-0.456902777451592,1.24522954775792,1.11808672457034,1.38693387682726,"Threshold"
"3GCR-Ec","WetDays",2,117.848206839033,-0.452080766836032,1.24472034878131,1.11809684390229,1.38578757421393,"Threshold"
"3GCR-Ec","WetDays",2,118.098415346122,-0.447258756220472,1.24418334271827,1.11807919711386,1.38461394285053,"Threshold"
"3GCR-Ec","WetDays",2,118.348623853211,-0.442436745604911,1.24362005024584,1.1180344891386,1.38341547768811,"Threshold"
"3GCR-Ec","WetDays",2,118.5988323603,-0.437614734989352,1.24303199204107,1.11796342491012,1.38219467367771,"Threshold"
"3GCR-Ec","WetDays",2,118.849040867389,-0.432792724373792,1.24242068878097,1.11786670936197,1.38095402577037,"Threshold"
"3GCR-Ec","WetDays",2,119.099249374479,-0.427970713758231,1.2417876611426,1.11774504742775,1.37969602891712,"Threshold"
"3GCR-Ec","WetDays",2,119.349457881568,-0.423148703142672,1.24113442980299,1.11759914404103,1.37842317806901,"Threshold"
"3GCR-Ec","WetDays",2,119.599666388657,-0.418326692527111,1.24046251543916,1.11742970413539,1.37713796817707,"Threshold"
"3GCR-Ec","WetDays",2,119.849874895746,-0.413504681911551,1.23977343872817,1.1172374326444,1.37584289419235,"Threshold"
"3GCR-Ec","WetDays",2,120.100083402836,-0.408682671295991,1.23906872034704,1.11702303450166,1.37454045106588,"Threshold"
"3GCR-Ec","WetDays",2,120.350291909925,-0.403860660680431,1.23834988097281,1.11678721464073,1.3732331337487,"Threshold"
"3GCR-Ec","WetDays",2,120.600500417014,-0.399038650064871,1.23761844128251,1.11653067799519,1.37192343719186,"Threshold"
"3GCR-Ec","WetDays",2,120.850708924103,-0.394216639449311,1.23687592195319,1.11625412949863,1.37061385634638,"Threshold"
"3GCR-Ec","WetDays",2,121.100917431193,-0.389394628833751,1.23612384366187,1.11595827408462,1.36930688616331,"Threshold"
"3GCR-Ec","WetDays",2,121.351125938282,-0.384572618218191,1.2353637270856,1.11564381668674,1.3680050215937,"Threshold"
"3GCR-Ec","WetDays",2,121.601334445371,-0.379750607602631,1.23459709290141,1.11531146223858,1.36671075758857,"Threshold"
"3GCR-Ec","WetDays",2,121.85154295246,-0.374928596987071,1.23382546178633,1.1149619156737,1.36542658909896,"Threshold"
"3GCR-Ec","WetDays",2,122.10175145955,-0.370106586371511,1.23300549367496,1.11456374410211,1.36409542961341,"Threshold"
"3GCR-Ec","WetDays",2,122.351959966639,-0.365284575755951,1.23209546489108,1.1140871996808,1.36266168846684,"Threshold"
"3GCR-Ec","WetDays",2,122.602168473728,-0.360462565140391,1.23109932069557,1.11353551491385,1.36113010437992,"Threshold"
"3GCR-Ec","WetDays",2,122.852376980817,-0.355640554524831,1.23002100634929,1.11291192230531,1.35950541607329,"Threshold"
"3GCR-Ec","WetDays",2,123.102585487907,-0.350818543909271,1.22886446711309,1.11221965435927,1.35779236226761,"Threshold"
"3GCR-Ec","WetDays",2,123.352793994996,-0.345996533293711,1.22763364824784,1.11146194357978,1.35599568168354,"Threshold"
"3GCR-Ec","WetDays",2,123.603002502085,-0.341174522678151,1.22633249501441,1.11064202247091,1.35412011304173,"Threshold"
"3GCR-Ec","WetDays",2,123.853211009174,-0.336352512062591,1.22496495267365,1.10976312353674,1.35217039506284,"Threshold"
"3GCR-Ec","WetDays",2,124.103419516264,-0.33153050144703,1.22353496648642,1.10882847928133,1.35015126646752,"Threshold"
"3GCR-Ec","WetDays",2,124.353628023353,-0.326708490831471,1.2220464817136,1.10784132220875,1.34806746597643,"Threshold"
"3GCR-Ec","WetDays",2,124.603836530442,-0.321886480215911,1.22050344361603,1.10680488482306,1.34592373231022,"Threshold"
"3GCR-Ec","WetDays",2,124.854045037531,-0.31706446960035,1.21890979745458,1.10572239962834,1.34372480418955,"Threshold"
"3GCR-Ec","WetDays",2,125.104253544621,-0.312242458984791,1.21726948849012,1.10459709912866,1.34147542033507,"Threshold"
"3GCR-Ec","WetDays",2,125.35446205171,-0.30742044836923,1.2155864619835,1.10343221582808,1.33918031946744,"Threshold"
"3GCR-Ec","WetDays",2,125.604670558799,-0.30259843775367,1.21386466319558,1.10223098223067,1.33684424030732,"Threshold"
"3GCR-Ec","WetDays",2,125.854879065888,-0.29777642713811,1.21210803738724,1.1009966308405,1.33447192157535,"Threshold"
"3GCR-Ec","WetDays",2,126.105087572977,-0.29295441652255,1.21032052981933,1.09973239416164,1.33206810199219,"Threshold"
"3GCR-Ec","WetDays",2,126.355296080067,-0.28813240590699,1.20850608575271,1.09844150469816,1.32963752027851,"Threshold"
"3GCR-Ec","WetDays",2,126.605504587156,-0.28331039529143,1.20666865044824,1.09712719495412,1.32718491515495,"Threshold"
"3GCR-Ec","WetDays",2,126.855713094245,-0.27848838467587,1.20481216916679,1.09579269743359,1.32471502534217,"Threshold"
"3GCR-Ec","WetDays",2,127.105921601334,-0.27366637406031,1.20294058716922,1.09444124464064,1.32223258956082,"Threshold"
"3GCR-Ec","WetDays",2,127.356130108424,-0.26884436344475,1.20105784971638,1.09307606907935,1.31974234653156,"Threshold"
"3GCR-Ec","WetDays",2,127.606338615513,-0.26402235282919,1.19916790206915,1.09170040325377,1.31724903497505,"Threshold"
"3GCR-Ec","WetDays",2,127.856547122602,-0.25920034221363,1.19727468948839,1.09031747966797,1.31475739361194,"Threshold"
"3GCR-Ec","WetDays",2,128.106755629691,-0.25437833159807,1.19538215723494,1.08893053082604,1.31227216116288,"Threshold"
"3GCR-Ec","WetDays",2,128.356964136781,-0.24955632098251,1.19349425056969,1.08754278923202,1.30979807634854,"Threshold"
"3GCR-Ec","WetDays",2,128.60717264387,-0.24473431036695,1.19161491475348,1.08615748739,1.30733987788956,"Threshold"
"3GCR-Ec","WetDays",2,128.857381150959,-0.23991229975139,1.18974809504719,1.08477785780403,1.30490230450659,"Threshold"
"3GCR-Ec","WetDays",2,129.107589658048,-0.23509028913583,1.18789773671167,1.08340713297819,1.30249009492031,"Threshold"
"3GCR-Ec","WetDays",2,129.357798165138,-0.23026827852027,1.18606778500778,1.08204854541655,1.30010798785136,"Threshold"
"3GCR-Ec","WetDays",2,129.608006672227,-0.22544626790471,1.18426218519639,1.08070532762317,1.29776072202039,"Threshold"
"3GCR-Ec","WetDays",2,129.858215179316,-0.220624257289149,1.18248488253836,1.07938071210213,1.29545303614806,"Threshold"
"3GCR-Ec","WetDays",2,130.108423686405,-0.21580224667359,1.18073982229455,1.07807793135749,1.29318966895503,"Threshold"
"3GCR-Ec","WetDays",2,130.358632193495,-0.210980236058029,1.17903094972582,1.07680021789331,1.29097535916196,"Threshold"
"3GCR-Ec","WetDays",2,130.608840700584,-0.206158225442469,1.17736221009304,1.07555080421368,1.28881484548949,"Threshold"
"3GCR-Ec","WetDays",2,130.859049207673,-0.20133621482691,1.17573754865706,1.07433292282265,1.28671286665828,"Threshold"
"3GCR-Ec","WetDays",2,131.109257714762,-0.196514204211349,1.17416091067875,1.07314980622429,1.28467416138899,"Threshold"
"3GCR-Ec","WetDays",2,131.359466221852,-0.191692193595789,1.17257128044145,1.07194783847201,1.28262983618753,"Threshold"
"3GCR-Ec","WetDays",2,131.609674728941,-0.186870182980229,1.17090758281177,1.07067365138611,1.28051056679027,"Threshold"
"3GCR-Ec","WetDays",2,131.85988323603,-0.182048172364669,1.16917367392549,1.06933084912101,1.27832044576351,"Threshold"
"3GCR-Ec","WetDays",2,132.110091743119,-0.177226161749109,1.16737340991836,1.06792303583115,1.27606356567354,"Threshold"
"3GCR-Ec","WetDays",2,132.360300250209,-0.172404151133549,1.16551064692616,1.06645381567096,1.27374401908669,"Threshold"
"3GCR-Ec","WetDays",2,132.610508757298,-0.167582140517989,1.16358924108465,1.06492679279486,1.27136589856924,"Threshold"
"3GCR-Ec","WetDays",2,132.860717264387,-0.162760129902429,1.16161304852961,1.06334557135728,1.26893329668752,"Threshold"
"3GCR-Ec","WetDays",2,133.110925771476,-0.157938119286869,1.15958592539681,1.06171375551266,1.26645030600782,"Threshold"
"3GCR-Ec","WetDays",2,133.361134278565,-0.153116108671309,1.157511727822,1.06003494941542,1.26392101909646,"Threshold"
"3GCR-Ec","WetDays",2,133.611342785655,-0.148294098055749,1.15539431194097,1.05831275721998,1.26134952851973,"Threshold"
"3GCR-Ec","WetDays",2,133.861551292744,-0.143472087440189,1.15323753388947,1.05655078308079,1.25873992684394,"Threshold"
"3GCR-Ec","WetDays",2,134.111759799833,-0.138650076824629,1.15104524980327,1.05475263115226,1.2560963066354,"Threshold"
"3GCR-Ec","WetDays",2,134.361968306922,-0.133828066209069,1.14882131581816,1.05292190558883,1.25342276046041,"Threshold"
"3GCR-Ec","WetDays",2,134.612176814012,-0.129006055593509,1.14656958806988,1.05106221054492,1.25072338088528,"Threshold"
"3GCR-Ec","WetDays",2,134.862385321101,-0.124184044977949,1.14429392269422,1.04917715017497,1.24800226047631,"Threshold"
"3GCR-Ec","WetDays",2,135.11259382819,-0.119362034362389,1.14199817582694,1.0472703286334,1.24526349179982,"Threshold"
"3GCR-Ec","WetDays",2,135.362802335279,-0.114540023746829,1.13968620360381,1.04534535007464,1.2425111674221,"Threshold"
