"Bacteria","Model","Climate_Variable","Lag_Years","x_value","x_scaled","OR","Lower_95CI","Upper_95CI","Relationship_Type"
"3GCR-Kp","Model A","Humidity",3,59.4245204336948,-1.20724005895638,0.836621693324875,0.765108546983814,0.914821326042271,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.4829024186822,-1.20158026974068,0.836900630771046,0.765552425161892,0.914900570586559,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.5412844036697,-1.19592048052497,0.837184463780834,0.766002105525693,0.914983687589523,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.5996663886572,-1.19026069130926,0.837473316187631,0.766457671554775,0.915070859608613,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.6580483736447,-1.18460090209356,0.837767311824829,0.766919206728698,0.915162269201282,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.7164303586322,-1.17894111287785,0.838066574525822,0.76738679452702,0.915258098924981,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.7748123436197,-1.17328132366215,0.838371228124,0.767860518429301,0.915358531337161,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.8331943286072,-1.16762153444644,0.838681396452757,0.768340461915101,0.915463748995276,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.8915763135947,-1.16196174523073,0.838997203345485,0.768826708463978,0.915573934456776,"Threshold"
"3GCR-Kp","Model A","Humidity",3,59.9499582985822,-1.15630195601503,0.839318772635576,0.769319341555491,0.915689270279114,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.0083402835696,-1.15064216679932,0.839646228156423,0.7698184446692,0.915809939019741,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.0667222685571,-1.14498237758361,0.839979693741417,0.770324101284663,0.915936123236108,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.1251042535446,-1.13932258836791,0.840319293223952,0.770836394881441,0.916068005485669,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.1834862385321,-1.1336627991522,0.840665150437419,0.771355408939091,0.916205768325874,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.2418682235196,-1.12800300993649,0.841017389215211,0.771881226937173,0.916349594314176,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.3002502085071,-1.12234322072079,0.84137613339072,0.772413932355247,0.916499666008026,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.3586321934946,-1.11668343150508,0.841741506797339,0.772953608672871,0.916656165964875,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.4170141784821,-1.11102364228938,0.84211363326846,0.773500339369604,0.916819276742177,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.4753961634696,-1.10536385307367,0.842492636637474,0.774054207925006,0.916989180897382,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.5337781484571,-1.09970406385796,0.842878640737776,0.774615297818636,0.917166060987943,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.5921601334445,-1.09404427464226,0.843271769402756,0.775183692530053,0.917350099571311,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.650542118432,-1.08838448542655,0.843670486102088,0.775759660628523,0.917537535099536,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.7089241034195,-1.08272469621084,0.844073225409103,0.776343341836871,0.917724688807683,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.767306088407,-1.07706490699514,0.844480067812683,0.776934626365001,0.917911867427733,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.8256880733945,-1.07140511777943,0.844891093801706,0.777533404422815,0.918099377691661,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.884070058382,-1.06574532856372,0.845306383865052,0.778139566220215,0.918287526331447,"Threshold"
"3GCR-Kp","Model A","Humidity",3,60.9424520433695,-1.06008553934802,0.845726018491603,0.778753001967103,0.918476620079069,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.000834028357,-1.05442575013231,0.846150078170237,0.77937360187338,0.918666965666503,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.0592160133445,-1.04876596091661,0.846578643389836,0.78000125614895,0.91885886982573,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.1175979983319,-1.0431061717009,0.847011794639278,0.780635855003714,0.919052639288726,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.1759799833194,-1.03744638248519,0.847449612407445,0.781277288647575,0.919248580787469,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.2343619683069,-1.03178659326949,0.847892177183215,0.781925447290434,0.919447001053938,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.2927439532944,-1.02612680405378,0.84833956945547,0.782580221142193,0.91964820682011,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.3511259382819,-1.02046701483807,0.848791869713089,0.783241500412756,0.919852504817965,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.4095079232694,-1.01480722562237,0.849249158444952,0.783909175312024,0.920060201779478,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.4678899082569,-1.00914743640666,0.84971151613994,0.784583136049898,0.92027160443663,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.5262718932444,-1.00348764719095,0.850179023286933,0.785263272836282,0.920487019521397,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.5846538782319,-0.997827857975248,0.850651760374809,0.785949475881077,0.920706753765758,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.6430358632194,-0.992168068759542,0.851129807892451,0.786641635394186,0.920931113901691,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.7014178482068,-0.986508279543836,0.851613246328737,0.78733964158551,0.921160406661173,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.7597998331943,-0.980848490328129,0.852102156172548,0.788043384664952,0.921394938776183,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.8181818181818,-0.975188701112423,0.852596617912764,0.788752754842414,0.9216350169787,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.8765638031693,-0.969528911896717,0.853096712038264,0.789467642327798,0.9218809480007,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.9349457881568,-0.96386912268101,0.853602519037929,0.790187937331005,0.922133038574162,"Threshold"
"3GCR-Kp","Model A","Humidity",3,61.9933277731443,-0.958209333465304,0.85411411940064,0.790913530061939,0.922391595431063,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.0517097581318,-0.952549544249597,0.854631593615275,0.791644310730502,0.922656925303383,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.1100917431193,-0.946889755033891,0.855155022170716,0.792380169546595,0.922929334923099,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.1684737281068,-0.941229965818185,0.855684485555842,0.79312099672012,0.923209131022189,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.2268557130943,-0.935570176602478,0.856220064259533,0.79386668246098,0.923496620332631,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.2852376980817,-0.929910387386772,0.856761838770669,0.794617116979077,0.923792109586403,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.3436196830692,-0.924250598171066,0.857309889578131,0.795372190484313,0.924095905515483,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.4020016680567,-0.918590808955359,0.857864297170798,0.79613179318659,0.924408314851849,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.4603836530442,-0.912931019739653,0.858425142037551,0.796895815295811,0.924729644327479,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.5187656380317,-0.907271230523947,0.858992504667269,0.797664147021876,0.925060200674352,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.5771476230192,-0.90161144130824,0.859566465548833,0.798436678574689,0.925400290624445,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.6355296080067,-0.895951652092534,0.860147105171123,0.799213300164152,0.925750220909736,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.6939115929942,-0.890291862876828,0.860734504023018,0.799993902000167,0.926110298262203,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.7522935779817,-0.884632073661121,0.8613287425934,0.800778374292635,0.926480829413825,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.8106755629691,-0.878972284445415,0.861929901371147,0.801566607251459,0.926862121096579,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.8690575479566,-0.873312495229709,0.862538270087346,0.80236127916352,0.927251666953073,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.9274395329441,-0.867652706014002,0.863154009745695,0.803164985386261,0.927646773868091,"Threshold"
"3GCR-Kp","Model A","Humidity",3,62.9858215179316,-0.861992916798296,0.863777007743993,0.80397749173543,0.928047468436877,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.0442035029191,-0.85633312758259,0.864407151480037,0.804798564026772,0.928453777254672,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.1025854879066,-0.850673338366883,0.865044328351626,0.805627968076035,0.928865726916718,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.1609674728941,-0.845013549151177,0.865688425756558,0.806465469698966,0.929283344018259,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.2193494578816,-0.839353759935471,0.866339331092631,0.807310834711311,0.929706655154536,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.2777314428691,-0.833693970719764,0.866996931757644,0.808163828928818,0.930135686920792,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.3361134278566,-0.828034181504058,0.867661115149394,0.809024218167233,0.930570465912269,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.394495412844,-0.822374392288352,0.86833176866568,0.809891768242303,0.93101101872421,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.4528773978315,-0.816714603072645,0.869008779704301,0.810766244969775,0.931457371951857,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.511259382819,-0.811054813856939,0.869692035663054,0.811647414165396,0.931909552190452,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.5696413678065,-0.805395024641232,0.870381423939737,0.812535041644912,0.932367586035239,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.628023352794,-0.799735235425526,0.87107683193215,0.813428893224071,0.932831500081458,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.6864053377815,-0.79407544620982,0.871778147038089,0.81432873471862,0.933301320924353,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.744787322769,-0.788415656994113,0.872485256655354,0.815234331944305,0.933777075159166,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.8031693077565,-0.782755867778407,0.873198048181743,0.816145450716873,0.93425878938114,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.861551292744,-0.777096078562701,0.873916409015053,0.817061856852071,0.934746490185517,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.9199332777314,-0.771436289346994,0.874640226553083,0.817983316165645,0.935240204167539,"Threshold"
"3GCR-Kp","Model A","Humidity",3,63.9783152627189,-0.765776500131288,0.875369388193632,0.818909594473344,0.935739957922448,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.0366972477064,-0.760116710915582,0.876103781334497,0.819840457590913,0.936245778045488,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.0950792326939,-0.754456921699875,0.876843293373476,0.820775671334099,0.9367576911319,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.1534612176814,-0.748797132484169,0.877587811708369,0.82171500151865,0.937275723776926,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.2118432026689,-0.743137343268462,0.878337223736973,0.822658213960311,0.937799902575811,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.2702251876564,-0.737477554052756,0.879091416857086,0.823605074474831,0.938330254123794,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.3286071726439,-0.73181776483705,0.879850278466507,0.824555348877956,0.93886680501612,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.3869891576314,-0.726157975621343,0.880613695963034,0.825508802985432,0.939409581848031,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.4453711426189,-0.720498186405637,0.881381556744464,0.826465202613007,0.939958611214768,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.5037531276063,-0.714838397189931,0.882153748208598,0.827424313576427,0.940513919711574,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.5621351125938,-0.709178607974224,0.882930157753232,0.828385901691439,0.941075533933692,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.6205170975813,-0.703518818758518,0.883710672776164,0.829349732773791,0.941643480476364,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.6788990825688,-0.697859029542812,0.884495180675194,0.830315572639229,0.942217785934833,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.7372810675563,-0.692199240327105,0.885283568848119,0.831283187103499,0.94279847690434,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.7956630525438,-0.686539451111399,0.886075724692737,0.832252341982349,0.943385579980129,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.8540450375313,-0.680879661895692,0.886871535606847,0.833222803091526,0.943979121757441,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.9124270225188,-0.675219872679986,0.887670888988247,0.834194336246776,0.944579128831519,"Threshold"
"3GCR-Kp","Model A","Humidity",3,64.9708090075063,-0.66956008346428,0.888473672234735,0.835166707263846,0.945185627797606,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.0291909924938,-0.663900294248573,0.889284574221194,0.836145154939343,0.945802709149958,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.0875729774812,-0.658240505032867,0.890108037039478,0.83713477774625,0.946434092143787,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.1459549624687,-0.652580715817161,0.890943577912846,0.838135131014881,0.947079246515767,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.2043369474562,-0.646920926601454,0.891790714064556,0.839145770075546,0.947737642002572,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.2627189324437,-0.641261137385748,0.892648962717868,0.84016625025856,0.948408748340876,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.3211009174312,-0.635601348170042,0.893517841096039,0.841196126894236,0.949092035267354,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.3794829024187,-0.629941558954335,0.894396866422329,0.842234955312885,0.94978697251868,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.4378648874062,-0.624281769738629,0.895285555919995,0.84328229084482,0.950493029831528,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.4962468723937,-0.618621980522923,0.896183426812295,0.844337688820355,0.951209676942572,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.5546288573812,-0.612962191307216,0.89708999632249,0.845400704569801,0.951936383588486,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.6130108423686,-0.60730240209151,0.898004781673835,0.846470893423473,0.952672619505945,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.6713928273561,-0.601642612875804,0.898927300089592,0.847547810711681,0.953417854431623,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.7297748123436,-0.595982823660097,0.899857068793017,0.84863101176474,0.954171558102194,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.7881567973311,-0.590323034444391,0.900793605007369,0.849720051912961,0.954933200254332,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.8465387823186,-0.584663245228685,0.901736425955908,0.850814486486659,0.955702250624712,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.9049207673061,-0.579003456012978,0.90268504886189,0.851913870816144,0.956478178950008,"Threshold"
"3GCR-Kp","Model A","Humidity",3,65.9633027522936,-0.573343666797272,0.903638990948575,0.85301776023173,0.957260454966893,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.0216847372811,-0.567683877581566,0.904597769439222,0.85412571006373,0.958048548412043,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.0800667222686,-0.562024088365859,0.905560901557088,0.855237275642456,0.958841929022131,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.138448707256,-0.556364299150153,0.906527904525432,0.856352012298222,0.959640066533831,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.1968306922435,-0.550704509934447,0.907498295567513,0.857469475361339,0.960442430683819,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.255212677231,-0.54504472071874,0.908471591906589,0.858589220162121,0.961248491208767,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.3135946622185,-0.539384931503034,0.909447310765918,0.85971080203088,0.96205771784535,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.371976647206,-0.533725142287327,0.910424969368759,0.860833776297929,0.962869580330243,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.4303586321935,-0.528065353071621,0.911404084938371,0.861957698293581,0.963683548400119,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.488740617181,-0.522405563855915,0.912384174698012,0.863082123348148,0.964499091791654,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.5471226021685,-0.516745774640208,0.91336475587094,0.864206606791944,0.96531568024152,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.605504587156,-0.511085985424502,0.914345345680414,0.86533070395528,0.966132783486393,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.6638865721435,-0.505426196208796,0.915325461349693,0.866453970168469,0.966949871262946,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.7222685571309,-0.499766406993089,0.916304620102034,0.867575960761826,0.967766413307854,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.7806505421184,-0.494106617777383,0.917282339160696,0.868696231065661,0.968581879357791,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.8390325271059,-0.488446828561677,0.918258135748939,0.869814336410287,0.969395739149431,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.8974145120934,-0.48278703934597,0.919231527090019,0.870929832126019,0.970207462419448,"Threshold"
"3GCR-Kp","Model A","Humidity",3,66.9557964970809,-0.477127250130264,0.920202030407197,0.872042273543167,0.971016518904516,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.0141784820684,-0.471467460914558,0.921169162923729,0.873151215992045,0.971822378341311,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.0725604670559,-0.465807671698851,0.922132441862875,0.874256214802966,0.972624510466505,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.1309424520434,-0.460147882483145,0.923091384447893,0.875356825306242,0.973422385016774,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.1893244370309,-0.454488093267439,0.924045507902042,0.876452602832186,0.974215471728791,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.2477064220184,-0.448828304051732,0.925005046371852,0.877552875865577,0.975015090608431,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.3060884070058,-0.443168514836026,0.92597998939303,0.878666755548357,0.975832286664906,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.3644703919933,-0.43750872562032,0.926969487272597,0.879793471196588,0.976666117139899,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.4228523769808,-0.431848936404613,0.927972690317576,0.880932252126331,0.97751563927509,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.4812343619683,-0.426189147188907,0.92898874883499,0.882082327653645,0.978379910312162,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.5396163469558,-0.420529357973201,0.930016813131859,0.883242927094594,0.979257987492795,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.5979983319433,-0.414869568757494,0.931056033515207,0.884413279765236,0.980148928058671,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.6563803169308,-0.409209779541788,0.932105560292056,0.885592614981633,0.981051789251473,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.7147623019183,-0.403549990326082,0.933164543769427,0.886780162059846,0.98196562831288,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.7731442869058,-0.397890201110375,0.934232134254343,0.887975150315936,0.982889502484575,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.8315262718933,-0.392230411894669,0.935307482053827,0.889176809065963,0.983822469008239,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.8899082568807,-0.386570622678962,0.9363897374749,0.890384367625988,0.984763585125554,"Threshold"
"3GCR-Kp","Model A","Humidity",3,67.9482902418682,-0.380910833463256,0.937478050824584,0.891597055312073,0.985711908078202,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.0066722268557,-0.37525104424755,0.938571572409902,0.892814101440277,0.986666495107862,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.0650542118432,-0.369591255031843,0.939669452537876,0.894034735326662,0.987626403456219,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.1234361968307,-0.363931465816137,0.940770841515527,0.89525818628729,0.988590690364952,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.1818181818182,-0.358271676600431,0.94187488964988,0.896483683638219,0.989558413075743,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.2402001668057,-0.352611887384724,0.942980747247954,0.897710456695512,0.990528628830274,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.2985821517932,-0.346952098169018,0.944087564616773,0.89893773477523,0.991500394870226,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.3569641367807,-0.341292308953312,0.945194492063358,0.900164747193432,0.992472768437281,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.4153461217681,-0.335632519737605,0.946300679894733,0.901390723266181,0.993444806773121,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.4737281067556,-0.329972730521899,0.947405278417919,0.902614892309536,0.994415567119426,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.5321100917431,-0.324312941306192,0.948507437939938,0.903836483639558,0.995384106717879,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.5904920767306,-0.318653152090486,0.949606308767812,0.90505472657231,0.99634948281016,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.6488740617181,-0.31299336287478,0.950701041208564,0.90626885042385,0.997310752637952,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.7072560467056,-0.307333573659073,0.951790785569215,0.907478084510241,0.998266973442936,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.7656380316931,-0.301673784443367,0.952874692156789,0.908681658147542,0.999217202466792,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.8240200166806,-0.296013995227661,0.953951911278307,0.909878800651816,1.0001604969512,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.8824020016681,-0.290354206011954,0.955021593240791,0.911068741339122,1.00109591413785,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.9407839866555,-0.284694416796248,0.956082888351264,0.912250709525522,1.00202251126842,"Threshold"
"3GCR-Kp","Model A","Humidity",3,68.999165971643,-0.279034627580542,0.957134946916747,0.913423934527076,1.00293934558458,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.0575479566305,-0.273374838364835,0.958176919244263,0.914587645659846,1.00384547432803,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.115929941618,-0.267715049149129,0.959207955640835,0.915741072239891,1.00473995474044,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.1743119266055,-0.262055259933422,0.960227206413483,0.916883443583273,1.00562184406349,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.232693911593,-0.256395470717716,0.961233821869231,0.918013989006053,1.00649019953887,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.2910758965805,-0.25073568150201,0.9622269523151,0.919131937824292,1.00734407840825,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.349457881568,-0.245075892286303,0.963205748058113,0.92023651935405,1.00818253791333,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.4078398665555,-0.239416103070597,0.96418216804283,0.921339919714634,1.0090173819606,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.466221851543,-0.233756313854891,0.965168254513433,0.922454290738121,1.00986062695527,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.5246038365304,-0.228096524639184,0.966163282726373,0.923578810309731,1.01071164888706,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.5829858215179,-0.222436735423478,0.967166527938103,0.924712656314682,1.01156982374568,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.6413678065054,-0.216776946207772,0.968177265405076,0.925855006638192,1.01243452752085,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.6997497914929,-0.211117156992065,0.969194770383744,0.927005039165481,1.01330513620228,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.7581317764804,-0.205457367776359,0.97021831813056,0.928161931781767,1.0141810257797,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.8165137614679,-0.199797578560653,0.971247183901976,0.92932486237227,1.01506157224281,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.8748957464554,-0.194137789344946,0.972280642954445,0.930493008822207,1.01594615158134,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.9332777314429,-0.18847800012924,0.97331797054442,0.931665549016798,1.016834139785,"Threshold"
"3GCR-Kp","Model A","Humidity",3,69.9916597164304,-0.182818210913534,0.974358441928352,0.932841660841262,1.01772491284352,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.0500417014179,-0.177158421697827,0.975401332362695,0.934020522180817,1.01861784674659,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.1084236864053,-0.171498632482121,0.976445917103902,0.935201310920682,1.01951231748395,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.1668056713928,-0.165838843266415,0.977491471408423,0.936383204946075,1.02040770104531,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.2251876563803,-0.160179054050708,0.978537270532713,0.937565382142217,1.02130337342039,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.2835696413678,-0.154519264835002,0.979582589733224,0.938747020394324,1.0221987105989,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.3419516263553,-0.148859475619296,0.980626704266408,0.939927297587617,1.02309308857055,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.4003336113428,-0.143199686403589,0.981668889388718,0.941105391607315,1.02398588332507,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.4587155963303,-0.137539897187883,0.982708420356606,0.942280480338634,1.02487647085218,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.5170975813178,-0.131880107972177,0.983744572426525,0.943451741666795,1.02576422714158,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.5754795663053,-0.12622031875647,0.984776620854927,0.944618353477017,1.026648528183,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.6338615512928,-0.120560529540764,0.985803840898266,0.945779493654517,1.02752874996615,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.6922435362802,-0.114900740325057,0.986825507812993,0.946934340084515,1.02840426848075,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.7506255212677,-0.109240951109351,0.987840896855561,0.94808207065223,1.02927445971651,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.8090075062552,-0.103581161893645,0.988849283282423,0.94922186324288,1.03013869966316,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.8673894912427,-0.0979213726779382,0.989849942350031,0.950352895741685,1.0309963643104,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.9257714762302,-0.092261583462232,0.990842149314837,0.951474346033862,1.03184682964797,"Threshold"
"3GCR-Kp","Model A","Humidity",3,70.9841534612177,-0.0866017942465258,0.991825179433296,0.952585392004632,1.03268947166556,"Threshold"
"3GCR-Kp","Model A","Humidity",3,71.0425354462052,-0.0809420050308192,0.992798307961857,0.953685211539211,1.0335236663529,"Threshold"
"3GCR-Kp","Model A","Humidity",3,71.1009174311927,-0.075282215815113,0.993760810156976,0.95477298252282,1.03434878969971,"Threshold"
"3GCR-Kp","Model A","Humidity",3,71.1592994161801,-0.0696224265994068,0.994711961275103,0.955847882840677,1.0351642176957,"Threshold"
